Datetime;Open;High;Low;Close
2024-01-02 17:30:00+00:00;2063.979;2065.185;2061.791;2062.681
2024-01-02 18:00:00+00:00;2062.724;2064.933;2061.404;2064.416
2024-01-02 18:30:00+00:00;2064.414;2064.452;2060.52;2061.16
2024-01-02 19:00:00+00:00;2061.158;2062.176;2060.405;2061.632
2024-01-02 19:30:00+00:00;2061.581;2062.062;2060.455;2060.946
2024-01-02 20:00:00+00:00;2060.99;2061.579;2059.419;2059.687
2024-01-02 20:30:00+00:00;2059.683;2060.263;2057.837;2058.195
2024-01-02 21:00:00+00:00;2058.241;2059.073;2057.993;2058.454
2024-01-02 21:30:00+00:00;2058.448;2059.232;2058.425;2058.855
2024-01-02 23:00:00+00:00;2058.797;2059.315;2058.413;2059.146
2024-01-02 23:30:00+00:00;2059.148;2059.874;2058.615;2059.476
2024-01-03 00:00:00+00:00;2059.578;2062.108;2059.226;2062.055
2024-01-03 00:30:00+00:00;2062.046;2062.068;2059.938;2060.197
2024-01-03 01:00:00+00:00;2060.185;2062.127;2059.435;2061.115
2024-01-03 01:30:00+00:00;2061.126;2062.557;2060.967;2062.379
2024-01-03 02:00:00+00:00;2062.41;2064.412;2061.595;2064.133
2024-01-03 02:30:00+00:00;2064.104;2065.189;2063.361;2064.694
2024-01-03 03:00:00+00:00;2064.69;2065.548;2063.262;2063.596
2024-01-03 03:30:00+00:00;2063.603;2065.406;2063.38;2065.072
2024-01-03 04:00:00+00:00;2065.023;2065.129;2064.354;2065.077
2024-01-03 04:30:00+00:00;2065.075;2065.534;2064.463;2064.764
2024-01-03 05:00:00+00:00;2064.762;2064.762;2063.401;2063.462
2024-01-03 05:30:00+00:00;2063.473;2065.974;2063.473;2064.061
2024-01-03 06:00:00+00:00;2064.024;2065.33;2063.377;2064.576
2024-01-03 06:30:00+00:00;2064.575;2065.091;2063.715;2064.3
2024-01-03 07:00:00+00:00;2064.268;2064.32;2060.808;2061.487
2024-01-03 07:30:00+00:00;2061.488;2063.737;2061.008;2062.917
2024-01-03 08:00:00+00:00;2062.857;2064.335;2058.833;2060.697
2024-01-03 08:30:00+00:00;2060.691;2061.712;2059.424;2060.096
2024-01-03 09:00:00+00:00;2060.135;2060.574;2057.859;2058.814
2024-01-03 09:30:00+00:00;2058.815;2059.171;2054.243;2056.8
2024-01-03 10:00:00+00:00;2056.745;2057.16;2052.64;2053.057
2024-01-03 10:30:00+00:00;2053.087;2055.895;2053.045;2054.847
2024-01-03 11:00:00+00:00;2054.851;2055.634;2051.533;2052.31
2024-01-03 11:30:00+00:00;2052.313;2052.324;2046.614;2047.617
2024-01-03 12:00:00+00:00;2047.648;2048.178;2041.728;2043.547
2024-01-03 12:30:00+00:00;2043.496;2048.363;2042.058;2045.713
2024-01-03 13:00:00+00:00;2045.746;2047.985;2041.383;2042.725
2024-01-03 13:30:00+00:00;2042.777;2044.924;2038.647;2040.971
2024-01-03 14:00:00+00:00;2041.027;2042.289;2034.419;2036.979
2024-01-03 14:30:00+00:00;2037.03;2039.434;2031.682;2037.771
2024-01-03 15:00:00+00:00;2037.488;2048.759;2035.418;2037.468
2024-01-03 15:30:00+00:00;2037.325;2038.846;2031.758;2032.552
2024-01-03 16:00:00+00:00;2032.601;2036.054;2031.25;2034.03
2024-01-03 16:30:00+00:00;2034.076;2034.648;2031.305;2032.38
2024-01-03 17:00:00+00:00;2032.424;2033.743;2030.911;2032.745
2024-01-03 17:30:00+00:00;2032.741;2033.35;2030.541;2033.303
2024-01-03 18:00:00+00:00;2033.311;2035.202;2032.853;2034.972
2024-01-03 18:30:00+00:00;2035.016;2036.331;2033.963;2035.754
2024-01-03 19:00:00+00:00;2035.765;2039.182;2030.537;2038.679
2024-01-03 19:30:00+00:00;2038.727;2042.274;2034.756;2036.62
2024-01-03 20:00:00+00:00;2036.579;2042.034;2036.405;2041.07
2024-01-03 20:30:00+00:00;2041.063;2042.312;2040.645;2041.03
2024-01-03 21:00:00+00:00;2041.063;2041.809;2040.222;2041.457
2024-01-03 21:30:00+00:00;2041.452;2041.754;2040.625;2041.173
2024-01-03 23:00:00+00:00;2042.001;2042.877;2041.099;2042.324
2024-01-03 23:30:00+00:00;2042.29;2043.691;2042.0;2042.666
2024-01-04 00:00:00+00:00;2042.927;2043.19;2042.162;2042.931
2024-01-04 00:30:00+00:00;2042.931;2042.945;2041.532;2042.089
2024-01-04 01:00:00+00:00;2042.089;2043.278;2040.637;2041.121
2024-01-04 01:30:00+00:00;2041.11;2042.356;2040.044;2042.197
2024-01-04 02:00:00+00:00;2042.207;2044.647;2042.207;2044.176
2024-01-04 02:30:00+00:00;2044.145;2044.748;2042.598;2044.586
2024-01-04 03:00:00+00:00;2044.619;2046.613;2044.093;2046.398
2024-01-04 03:30:00+00:00;2046.424;2046.932;2044.569;2044.677
2024-01-04 04:00:00+00:00;2044.682;2044.682;2042.361;2043.19
2024-01-04 04:30:00+00:00;2043.182;2044.588;2042.592;2043.012
2024-01-04 05:00:00+00:00;2042.997;2043.772;2042.385;2043.391
2024-01-04 05:30:00+00:00;2043.391;2044.284;2042.346;2043.772
2024-01-04 06:00:00+00:00;2043.779;2048.589;2043.58;2046.879
2024-01-04 06:30:00+00:00;2046.92;2047.921;2045.189;2047.203
2024-01-04 07:00:00+00:00;2047.16;2048.639;2046.504;2048.179
2024-01-04 07:30:00+00:00;2048.175;2049.556;2046.648;2047.656
2024-01-04 08:00:00+00:00;2047.703;2048.584;2046.661;2047.352
2024-01-04 08:30:00+00:00;2047.401;2047.529;2045.405;2046.763
2024-01-04 09:00:00+00:00;2046.716;2048.787;2046.273;2047.076
2024-01-04 09:30:00+00:00;2047.085;2050.971;2047.085;2047.995
2024-01-04 10:00:00+00:00;2048.017;2050.768;2046.782;2049.281
2024-01-04 10:30:00+00:00;2049.294;2049.664;2046.636;2047.887
2024-01-04 11:00:00+00:00;2047.88;2048.402;2047.045;2047.711
2024-01-04 11:30:00+00:00;2047.69;2048.226;2044.829;2045.133
2024-01-04 12:00:00+00:00;2045.136;2045.828;2043.267;2045.393
2024-01-04 12:30:00+00:00;2045.401;2046.175;2044.623;2045.855
2024-01-04 13:00:00+00:00;2045.864;2047.11;2042.414;2044.953
2024-01-04 13:30:00+00:00;2044.898;2044.898;2038.823;2040.156
2024-01-04 14:00:00+00:00;2040.201;2042.558;2037.311;2040.272
2024-01-04 14:30:00+00:00;2040.279;2040.864;2036.178;2039.279
2024-01-04 15:00:00+00:00;2039.3;2047.162;2039.116;2046.821
2024-01-04 15:30:00+00:00;2046.854;2047.732;2043.449;2045.046
2024-01-04 16:00:00+00:00;2045.084;2046.673;2044.042;2045.125
2024-01-04 16:30:00+00:00;2045.127;2046.551;2044.329;2044.639
2024-01-04 17:00:00+00:00;2044.687;2045.009;2041.438;2041.729
2024-01-04 17:30:00+00:00;2041.725;2044.281;2040.825;2043.192
2024-01-04 18:00:00+00:00;2043.202;2043.938;2041.486;2042.414
2024-01-04 18:30:00+00:00;2042.369;2043.529;2042.014;2043.123
2024-01-04 19:00:00+00:00;2043.073;2044.019;2042.433;2042.763
2024-01-04 19:30:00+00:00;2042.751;2044.852;2042.395;2044.3
2024-01-04 20:00:00+00:00;2044.282;2044.744;2043.562;2044.431
2024-01-04 20:30:00+00:00;2044.432;2044.783;2042.998;2042.998
2024-01-04 21:00:00+00:00;2043.06;2044.29;2043.06;2043.275
2024-01-04 21:30:00+00:00;2043.269;2043.79;2043.071;2043.29
2024-01-04 23:00:00+00:00;2043.256;2044.612;2042.642;2042.855
2024-01-04 23:30:00+00:00;2042.863;2044.337;2042.481;2043.865
2024-01-05 00:00:00+00:00;2044.187;2044.235;2043.235;2043.922
2024-01-05 00:30:00+00:00;2043.915;2044.679;2043.569;2044.251
2024-01-05 01:00:00+00:00;2044.261;2048.239;2044.001;2046.262
2024-01-05 01:30:00+00:00;2046.228;2047.507;2045.369;2046.138
2024-01-05 02:00:00+00:00;2046.138;2047.795;2045.635;2047.349
2024-01-05 02:30:00+00:00;2047.367;2047.367;2045.924;2046.134
2024-01-05 03:00:00+00:00;2046.134;2046.411;2044.793;2045.455
2024-01-05 03:30:00+00:00;2045.449;2045.885;2044.884;2045.323
2024-01-05 04:00:00+00:00;2045.279;2046.38;2044.447;2046.057
2024-01-05 04:30:00+00:00;2046.063;2046.268;2044.498;2044.595
2024-01-05 05:00:00+00:00;2044.551;2044.83;2043.124;2044.249
2024-01-05 05:30:00+00:00;2044.248;2045.208;2043.916;2044.452
2024-01-05 06:00:00+00:00;2044.454;2045.06;2042.077;2042.53
2024-01-05 06:30:00+00:00;2042.501;2042.741;2040.861;2042.42
2024-01-05 07:00:00+00:00;2042.422;2046.986;2042.03;2044.735
2024-01-05 07:30:00+00:00;2044.733;2045.2;2043.047;2043.126
2024-01-05 08:00:00+00:00;2043.144;2044.387;2041.876;2042.875
2024-01-05 08:30:00+00:00;2042.807;2043.172;2041.393;2042.388
2024-01-05 09:00:00+00:00;2042.345;2043.784;2041.717;2042.185
2024-01-05 09:30:00+00:00;2042.182;2042.532;2038.355;2038.835
2024-01-05 10:00:00+00:00;2038.89;2039.238;2037.307;2037.675
2024-01-05 10:30:00+00:00;2037.695;2040.282;2037.596;2039.947
2024-01-05 11:00:00+00:00;2039.917;2040.299;2037.017;2037.643
2024-01-05 11:30:00+00:00;2037.631;2039.344;2037.446;2039.152
2024-01-05 12:00:00+00:00;2039.136;2040.654;2038.362;2038.805
2024-01-05 12:30:00+00:00;2038.753;2040.995;2038.703;2040.116
2024-01-05 13:00:00+00:00;2040.164;2041.741;2039.174;2039.201
2024-01-05 13:30:00+00:00;2039.219;2041.953;2024.389;2039.925
2024-01-05 14:00:00+00:00;2039.88;2048.729;2038.738;2046.85
2024-01-05 14:30:00+00:00;2046.802;2049.178;2041.673;2046.942
2024-01-05 15:00:00+00:00;2047.092;2063.993;2047.092;2059.687
2024-01-05 15:30:00+00:00;2059.735;2062.696;2054.319;2054.77
2024-01-05 16:00:00+00:00;2054.829;2056.213;2049.776;2050.448
2024-01-05 16:30:00+00:00;2050.444;2051.9;2044.1;2045.061
2024-01-05 17:00:00+00:00;2045.09;2045.438;2040.855;2041.477
2024-01-05 17:30:00+00:00;2041.521;2043.646;2040.387;2041.959
2024-01-05 18:00:00+00:00;2041.917;2043.553;2040.468;2043.135
2024-01-05 18:30:00+00:00;2043.143;2048.471;2042.981;2048.134
2024-01-05 19:00:00+00:00;2048.177;2050.323;2047.245;2047.375
2024-01-05 19:30:00+00:00;2047.374;2048.345;2044.854;2045.684
2024-01-05 20:00:00+00:00;2045.706;2045.765;2043.73;2044.124
2024-01-05 20:30:00+00:00;2044.096;2044.912;2042.79;2043.573
2024-01-05 21:00:00+00:00;2043.555;2044.909;2043.555;2044.837
2024-01-05 21:30:00+00:00;2044.816;2046.177;2043.906;2045.474
2024-01-07 23:00:00+00:00;2044.635;2045.574;2044.146;2044.365
2024-01-07 23:30:00+00:00;2044.391;2044.728;2042.912;2044.207
2024-01-08 00:00:00+00:00;2044.212;2045.952;2043.707;2045.808
2024-01-08 00:30:00+00:00;2045.803;2046.243;2045.372;2045.94
2024-01-08 01:00:00+00:00;2045.955;2046.581;2044.463;2045.864
2024-01-08 01:30:00+00:00;2045.803;2045.884;2042.791;2043.747
2024-01-08 02:00:00+00:00;2043.767;2043.805;2041.663;2042.498
2024-01-08 02:30:00+00:00;2042.544;2043.415;2041.216;2041.285
2024-01-08 03:00:00+00:00;2041.288;2041.503;2039.348;2040.056
2024-01-08 03:30:00+00:00;2040.04;2040.277;2035.015;2036.098
2024-01-08 04:00:00+00:00;2036.117;2037.543;2035.588;2036.911
2024-01-08 04:30:00+00:00;2036.867;2036.867;2035.606;2035.782
2024-01-08 05:00:00+00:00;2035.737;2036.092;2034.513;2034.949
2024-01-08 05:30:00+00:00;2034.893;2035.164;2026.943;2030.671
2024-01-08 06:00:00+00:00;2030.663;2032.599;2030.318;2031.828
2024-01-08 06:30:00+00:00;2031.866;2033.227;2031.208;2032.911
2024-01-08 07:00:00+00:00;2032.87;2033.154;2028.542;2030.158
2024-01-08 07:30:00+00:00;2030.207;2032.896;2028.921;2031.393
2024-01-08 08:00:00+00:00;2031.393;2031.737;2027.778;2029.307
2024-01-08 08:30:00+00:00;2029.257;2030.703;2027.275;2028.32
2024-01-08 09:00:00+00:00;2028.284;2030.184;2026.466;2028.214
2024-01-08 09:30:00+00:00;2028.166;2031.688;2027.34;2029.089
2024-01-08 10:00:00+00:00;2029.133;2029.458;2027.497;2028.158
2024-01-08 10:30:00+00:00;2028.125;2028.54;2026.946;2027.566
2024-01-08 11:00:00+00:00;2027.564;2027.893;2016.627;2022.461
2024-01-08 11:30:00+00:00;2022.425;2023.225;2019.594;2020.051
2024-01-08 12:00:00+00:00;2020.006;2021.041;2019.34;2020.014
2024-01-08 12:30:00+00:00;2019.978;2024.828;2018.83;2024.572
2024-01-08 13:00:00+00:00;2024.602;2025.468;2020.407;2022.049
2024-01-08 13:30:00+00:00;2022.019;2023.386;2018.354;2018.931
2024-01-08 14:00:00+00:00;2018.888;2021.869;2018.453;2020.212
2024-01-08 14:30:00+00:00;2020.161;2027.157;2019.152;2026.385
2024-01-08 15:00:00+00:00;2026.353;2030.507;2025.468;2030.307
2024-01-08 15:30:00+00:00;2030.346;2034.783;2030.062;2034.224
2024-01-08 16:00:00+00:00;2034.255;2036.903;2033.58;2033.724
2024-01-08 16:30:00+00:00;2033.77;2034.263;2031.357;2032.101
2024-01-08 17:00:00+00:00;2032.136;2032.998;2029.334;2029.916
2024-01-08 17:30:00+00:00;2029.909;2029.909;2027.011;2027.638
2024-01-08 18:00:00+00:00;2027.639;2027.991;2026.339;2026.87
2024-01-08 18:30:00+00:00;2026.908;2028.284;2026.281;2026.505
2024-01-08 19:00:00+00:00;2026.511;2028.521;2026.455;2028.262
2024-01-08 19:30:00+00:00;2028.25;2029.593;2027.815;2029.301
2024-01-08 20:00:00+00:00;2029.314;2029.824;2026.082;2027.21
2024-01-08 20:30:00+00:00;2027.243;2027.52;2026.086;2027.113
2024-01-08 21:00:00+00:00;2027.118;2028.71;2027.044;2028.545
2024-01-08 21:30:00+00:00;2028.58;2028.681;2027.614;2027.998
2024-01-08 23:00:00+00:00;2028.052;2028.831;2027.636;2028.793
2024-01-08 23:30:00+00:00;2028.715;2030.686;2028.228;2030.438
2024-01-09 00:00:00+00:00;2030.409;2034.901;2030.409;2033.819
2024-01-09 00:30:00+00:00;2033.771;2034.938;2033.747;2034.339
2024-01-09 01:00:00+00:00;2034.337;2035.615;2032.039;2032.572
2024-01-09 01:30:00+00:00;2032.519;2033.43;2031.14;2032.162
2024-01-09 02:00:00+00:00;2032.169;2035.9;2032.074;2034.994
2024-01-09 02:30:00+00:00;2035.035;2035.658;2033.333;2034.123
2024-01-09 03:00:00+00:00;2034.173;2034.917;2032.969;2034.311
2024-01-09 03:30:00+00:00;2034.268;2034.483;2033.067;2033.591
2024-01-09 04:00:00+00:00;2033.601;2034.945;2032.845;2032.893
2024-01-09 04:30:00+00:00;2032.891;2033.828;2032.23;2032.867
2024-01-09 05:00:00+00:00;2032.866;2033.132;2031.663;2031.821
2024-01-09 05:30:00+00:00;2031.828;2033.488;2030.295;2032.772
2024-01-09 06:00:00+00:00;2032.811;2033.192;2031.171;2032.714
2024-01-09 06:30:00+00:00;2032.718;2035.106;2031.546;2033.137
2024-01-09 07:00:00+00:00;2033.161;2036.936;2032.177;2036.329
2024-01-09 07:30:00+00:00;2036.283;2037.219;2034.789;2035.96
2024-01-09 08:00:00+00:00;2036.01;2038.258;2031.246;2031.836
2024-01-09 08:30:00+00:00;2031.841;2034.853;2031.65;2034.26
2024-01-09 09:00:00+00:00;2034.214;2035.651;2033.119;2035.023
2024-01-09 09:30:00+00:00;2035.069;2037.005;2034.475;2035.393
2024-01-09 10:00:00+00:00;2035.391;2038.38;2034.784;2037.755
2024-01-09 10:30:00+00:00;2037.772;2038.484;2035.011;2035.423
2024-01-09 11:00:00+00:00;2035.454;2035.696;2033.816;2035.212
2024-01-09 11:30:00+00:00;2035.201;2035.563;2033.633;2034.992
2024-01-09 12:00:00+00:00;2035.023;2036.286;2033.932;2035.076
2024-01-09 12:30:00+00:00;2035.106;2036.304;2033.972;2036.248
2024-01-09 13:00:00+00:00;2036.294;2036.389;2031.633;2033.115
2024-01-09 13:30:00+00:00;2033.172;2041.974;2033.107;2038.638
2024-01-09 14:00:00+00:00;2038.586;2040.074;2036.218;2036.57
2024-01-09 14:30:00+00:00;2036.521;2037.557;2033.889;2034.593
2024-01-09 15:00:00+00:00;2034.567;2035.585;2032.891;2034.324
2024-01-09 15:30:00+00:00;2034.309;2034.993;2028.71;2028.711
2024-01-09 16:00:00+00:00;2028.658;2030.644;2026.015;2029.225
2024-01-09 16:30:00+00:00;2029.269;2031.524;2028.723;2031.121
2024-01-09 17:00:00+00:00;2031.167;2032.021;2028.567;2029.083
2024-01-09 17:30:00+00:00;2029.142;2029.494;2027.026;2027.586
2024-01-09 18:00:00+00:00;2027.56;2029.654;2026.776;2027.464
2024-01-09 18:30:00+00:00;2027.502;2029.31;2026.723;2029.135
2024-01-09 19:00:00+00:00;2029.146;2029.996;2028.578;2029.022
2024-01-09 19:30:00+00:00;2029.005;2029.352;2027.759;2028.79
2024-01-09 20:00:00+00:00;2028.809;2031.085;2028.809;2029.038
2024-01-09 20:30:00+00:00;2029.039;2029.582;2028.237;2028.388
2024-01-09 21:00:00+00:00;2028.438;2029.463;2028.427;2029.315
2024-01-09 21:30:00+00:00;2029.319;2030.149;2029.314;2029.886
2024-01-09 23:00:00+00:00;2030.536;2030.968;2029.32;2029.474
2024-01-09 23:30:00+00:00;2029.475;2030.855;2027.966;2030.401
2024-01-10 00:00:00+00:00;2030.403;2031.14;2030.099;2030.797
2024-01-10 00:30:00+00:00;2030.801;2031.057;2029.589;2030.255
2024-01-10 01:00:00+00:00;2030.226;2030.226;2027.233;2028.682
2024-01-10 01:30:00+00:00;2028.711;2032.467;2028.567;2031.754
2024-01-10 02:00:00+00:00;2031.729;2032.83;2030.866;2031.405
2024-01-10 02:30:00+00:00;2031.424;2032.207;2030.326;2031.797
2024-01-10 03:00:00+00:00;2031.807;2031.89;2030.064;2031.504
2024-01-10 03:30:00+00:00;2031.507;2031.507;2028.051;2028.803
2024-01-10 04:00:00+00:00;2028.798;2029.779;2028.347;2029.418
2024-01-10 04:30:00+00:00;2029.365;2030.639;2029.171;2029.715
2024-01-10 05:00:00+00:00;2029.714;2030.191;2028.192;2029.145
2024-01-10 05:30:00+00:00;2029.14;2029.765;2025.365;2026.626
2024-01-10 06:00:00+00:00;2026.624;2027.04;2024.309;2025.954
2024-01-10 06:30:00+00:00;2025.962;2026.165;2023.765;2024.519
2024-01-10 07:00:00+00:00;2024.545;2028.708;2024.215;2028.362
2024-01-10 07:30:00+00:00;2028.363;2031.614;2027.591;2030.928
2024-01-10 08:00:00+00:00;2030.924;2035.99;2030.168;2034.473
2024-01-10 08:30:00+00:00;2034.48;2035.537;2032.064;2035.201
2024-01-10 09:00:00+00:00;2035.15;2036.174;2034.607;2035.389
2024-01-10 09:30:00+00:00;2035.434;2036.163;2034.559;2035.647
2024-01-10 10:00:00+00:00;2035.709;2040.3;2035.296;2036.728
2024-01-10 10:30:00+00:00;2036.683;2036.823;2034.478;2034.822
2024-01-10 11:00:00+00:00;2034.829;2035.276;2032.805;2033.109
2024-01-10 11:30:00+00:00;2033.062;2034.753;2032.746;2034.043
2024-01-10 12:00:00+00:00;2034.048;2035.664;2033.762;2035.315
2024-01-10 12:30:00+00:00;2035.364;2035.535;2031.202;2031.513
2024-01-10 13:00:00+00:00;2031.521;2034.019;2030.178;2032.109
2024-01-10 13:30:00+00:00;2032.076;2032.679;2029.922;2030.24
2024-01-10 14:00:00+00:00;2030.284;2031.334;2028.615;2030.372
2024-01-10 14:30:00+00:00;2030.417;2033.595;2026.357;2027.364
2024-01-10 15:00:00+00:00;2027.375;2027.996;2024.774;2026.157
2024-01-10 15:30:00+00:00;2026.129;2029.766;2025.625;2027.774
2024-01-10 16:00:00+00:00;2027.83;2028.501;2025.271;2026.073
2024-01-10 16:30:00+00:00;2026.074;2027.824;2024.68;2027.019
2024-01-10 17:00:00+00:00;2027.028;2027.721;2025.478;2025.612
2024-01-10 17:30:00+00:00;2025.616;2026.119;2022.139;2024.002
2024-01-10 18:00:00+00:00;2023.947;2024.531;2021.482;2022.973
2024-01-10 18:30:00+00:00;2022.953;2023.641;2021.332;2023.619
2024-01-10 19:00:00+00:00;2023.617;2023.804;2020.353;2022.567
2024-01-10 19:30:00+00:00;2022.601;2024.513;2022.389;2024.008
2024-01-10 20:00:00+00:00;2024.071;2025.023;2022.0;2022.887
2024-01-10 20:30:00+00:00;2022.879;2023.842;2021.842;2023.513
2024-01-10 21:00:00+00:00;2023.487;2024.483;2023.269;2023.647
2024-01-10 21:30:00+00:00;2023.644;2024.384;2023.375;2024.234
2024-01-10 23:00:00+00:00;2024.49;2025.842;2024.223;2025.475
2024-01-10 23:30:00+00:00;2025.45;2027.695;2025.428;2026.358
2024-01-11 00:00:00+00:00;2026.413;2027.84;2026.413;2027.185
2024-01-11 00:30:00+00:00;2027.193;2028.437;2026.986;2027.834
2024-01-11 01:00:00+00:00;2027.848;2028.826;2027.37;2028.062
2024-01-11 01:30:00+00:00;2028.063;2030.357;2026.999;2029.616
2024-01-11 02:00:00+00:00;2029.622;2031.982;2028.86;2031.277
2024-01-11 02:30:00+00:00;2031.276;2031.538;2029.151;2029.61
2024-01-11 03:00:00+00:00;2029.608;2030.485;2028.756;2029.672
2024-01-11 03:30:00+00:00;2029.672;2031.013;2029.41;2030.79
2024-01-11 04:00:00+00:00;2030.79;2032.084;2030.78;2031.586
2024-01-11 04:30:00+00:00;2031.584;2032.223;2031.308;2031.989
2024-01-11 05:00:00+00:00;2032.037;2032.524;2031.068;2031.834
2024-01-11 05:30:00+00:00;2031.84;2034.59;2031.836;2032.934
2024-01-11 06:00:00+00:00;2032.945;2034.995;2032.126;2034.431
2024-01-11 06:30:00+00:00;2034.413;2035.05;2033.5;2033.941
2024-01-11 07:00:00+00:00;2033.942;2035.657;2033.554;2034.956
2024-01-11 07:30:00+00:00;2034.947;2035.23;2033.809;2033.842
2024-01-11 08:00:00+00:00;2033.891;2034.024;2031.587;2033.312
2024-01-11 08:30:00+00:00;2033.343;2033.732;2030.423;2030.871
2024-01-11 09:00:00+00:00;2030.839;2032.243;2030.265;2030.796
2024-01-11 09:30:00+00:00;2030.796;2032.468;2030.12;2031.272
2024-01-11 10:00:00+00:00;2031.274;2032.171;2030.462;2031.923
2024-01-11 10:30:00+00:00;2031.934;2032.755;2031.302;2032.009
2024-01-11 11:00:00+00:00;2032.052;2034.001;2031.328;2033.852
2024-01-11 11:30:00+00:00;2033.828;2034.384;2033.06;2034.287
2024-01-11 12:00:00+00:00;2034.321;2035.015;2032.773;2033.611
2024-01-11 12:30:00+00:00;2033.609;2034.377;2031.56;2032.345
2024-01-11 13:00:00+00:00;2032.394;2039.589;2032.077;2037.606
2024-01-11 13:30:00+00:00;2037.555;2048.205;2024.948;2029.456
2024-01-11 14:00:00+00:00;2029.484;2032.738;2024.857;2029.465
2024-01-11 14:30:00+00:00;2029.452;2034.887;2027.053;2029.689
2024-01-11 15:00:00+00:00;2029.659;2030.849;2025.17;2030.849
2024-01-11 15:30:00+00:00;2030.863;2032.999;2028.275;2028.987
2024-01-11 16:00:00+00:00;2028.954;2029.6;2016.019;2018.354
2024-01-11 16:30:00+00:00;2018.309;2020.295;2013.555;2016.687
2024-01-11 17:00:00+00:00;2016.644;2018.441;2015.265;2016.549
2024-01-11 17:30:00+00:00;2016.545;2016.933;2013.209;2014.325
2024-01-11 18:00:00+00:00;2014.286;2016.961;2013.767;2015.13
2024-01-11 18:30:00+00:00;2015.176;2017.015;2014.004;2017.01
2024-01-11 19:00:00+00:00;2017.04;2025.117;2017.04;2024.43
2024-01-11 19:30:00+00:00;2024.465;2027.409;2023.494;2026.438
2024-01-11 20:00:00+00:00;2026.487;2027.304;2023.44;2025.1
2024-01-11 20:30:00+00:00;2025.046;2028.527;2024.93;2027.46
2024-01-11 21:00:00+00:00;2027.507;2029.605;2027.336;2028.467
2024-01-11 21:30:00+00:00;2028.466;2028.917;2027.96;2028.82
2024-01-11 23:00:00+00:00;2028.755;2034.968;2028.435;2032.752
2024-01-11 23:30:00+00:00;2032.753;2035.447;2032.542;2034.954
2024-01-12 00:00:00+00:00;2035.012;2035.381;2031.065;2031.235
2024-01-12 00:30:00+00:00;2031.2;2032.286;2030.242;2031.074
2024-01-12 01:00:00+00:00;2031.029;2032.972;2030.026;2032.67
2024-01-12 01:30:00+00:00;2032.674;2034.72;2031.773;2033.871
2024-01-12 02:00:00+00:00;2033.877;2035.253;2033.19;2034.944
2024-01-12 02:30:00+00:00;2034.95;2034.95;2033.678;2033.963
2024-01-12 03:00:00+00:00;2033.965;2035.637;2033.797;2034.761
