Datetime;Open;High;Low;Close
2019-01-02 00:00:00+00:00;1281.143;1283.3;1278.603;1282.214
2019-01-02 04:00:00+00:00;1282.195;1287.246;1282.0;1285.467
2019-01-02 08:00:00+00:00;1285.433;1288.681;1284.938;1286.42
2019-01-02 12:00:00+00:00;1286.398;1287.254;1282.116;1285.768
2019-01-02 16:00:00+00:00;1285.768;1287.64;1278.686;1281.509
2019-01-02 20:00:00+00:00;1281.515;1290.153;1280.749;1285.846
2019-01-03 00:00:00+00:00;1285.835;1289.613;1285.135;1287.885
2019-01-03 04:00:00+00:00;1287.873;1292.244;1287.698;1289.639
2019-01-03 08:00:00+00:00;1289.604;1290.619;1286.167;1287.207
2019-01-03 12:00:00+00:00;1287.192;1291.261;1284.588;1289.759
2019-01-03 16:00:00+00:00;1289.774;1293.42;1288.307;1293.379
2019-01-03 20:00:00+00:00;1293.33;1295.181;1292.218;1295.159
2019-01-04 00:00:00+00:00;1295.157;1298.467;1294.514;1295.526
2019-01-04 04:00:00+00:00;1295.538;1296.249;1293.004;1294.625
2019-01-04 08:00:00+00:00;1294.586;1295.264;1289.404;1291.264
2019-01-04 12:00:00+00:00;1291.267;1291.685;1276.643;1283.581
2019-01-04 16:00:00+00:00;1283.574;1286.125;1282.446;1284.273
2019-01-04 20:00:00+00:00;1284.264;1285.802;1284.071;1284.718
2019-01-06 20:00:00+00:00;1285.549;1285.938;1284.114;1284.203
2019-01-07 00:00:00+00:00;1284.201;1289.74;1282.631;1288.78
2019-01-07 04:00:00+00:00;1288.796;1291.87;1288.569;1291.391
2019-01-07 08:00:00+00:00;1291.395;1292.292;1289.803;1290.9
2019-01-07 12:00:00+00:00;1290.889;1295.0;1287.619;1288.827
2019-01-07 16:00:00+00:00;1288.815;1288.94;1286.177;1288.359
2019-01-07 20:00:00+00:00;1288.364;1289.598;1286.791;1288.844
2019-01-08 00:00:00+00:00;1288.845;1290.159;1283.356;1283.788
2019-01-08 04:00:00+00:00;1283.792;1284.721;1281.659;1282.723
2019-01-08 08:00:00+00:00;1282.737;1284.032;1282.094;1283.32
2019-01-08 12:00:00+00:00;1283.324;1286.275;1279.375;1285.054
2019-01-08 16:00:00+00:00;1285.012;1286.964;1283.859;1285.091
2019-01-08 20:00:00+00:00;1285.057;1285.43;1284.302;1285.131
2019-01-09 00:00:00+00:00;1285.13;1287.046;1283.241;1283.278
2019-01-09 04:00:00+00:00;1283.279;1283.573;1281.234;1282.466
2019-01-09 08:00:00+00:00;1282.438;1283.305;1280.111;1281.608
2019-01-09 12:00:00+00:00;1281.607;1291.765;1280.148;1290.043
2019-01-09 16:00:00+00:00;1290.046;1293.381;1287.732;1291.655
2019-01-09 20:00:00+00:00;1291.673;1293.82;1291.441;1292.864
2019-01-10 00:00:00+00:00;1292.873;1297.004;1291.577;1296.885
2019-01-10 04:00:00+00:00;1296.872;1296.979;1294.777;1295.428
2019-01-10 08:00:00+00:00;1295.383;1296.929;1291.575;1293.044
2019-01-10 12:00:00+00:00;1293.045;1294.556;1289.091;1290.012
2019-01-10 16:00:00+00:00;1290.05;1290.061;1286.46;1287.482
2019-01-10 20:00:00+00:00;1287.466;1288.025;1286.093;1287.914
2019-01-11 00:00:00+00:00;1287.925;1291.63;1287.512;1291.289
2019-01-11 04:00:00+00:00;1291.287;1294.505;1291.124;1293.594
2019-01-11 08:00:00+00:00;1293.596;1295.105;1291.182;1291.467
2019-01-11 12:00:00+00:00;1291.465;1293.456;1286.982;1290.265
2019-01-11 16:00:00+00:00;1290.242;1290.875;1287.74;1288.039
2019-01-11 20:00:00+00:00;1288.045;1288.43;1287.144;1287.468
2019-01-13 20:00:00+00:00;1288.078;1288.572;1287.884;1288.107
2019-01-14 00:00:00+00:00;1288.102;1292.64;1287.934;1290.907
2019-01-14 04:00:00+00:00;1290.908;1293.403;1290.162;1293.132
2019-01-14 08:00:00+00:00;1293.11;1295.802;1292.022;1295.565
2019-01-14 12:00:00+00:00;1295.543;1295.659;1288.412;1290.401
2019-01-14 16:00:00+00:00;1290.432;1292.255;1289.304;1291.837
2019-01-14 20:00:00+00:00;1291.83;1292.525;1291.011;1291.468
2019-01-15 00:00:00+00:00;1291.471;1293.311;1290.378;1291.299
