Datetime;Open;High;Low;Close
2025-07-01 00:00:00+00:00;3312.493;3313.358;3309.917;3312.202
2025-07-01 00:15:00+00:00;3312.234;3312.791;3310.342;3310.847
2025-07-01 00:30:00+00:00;3310.851;3313.214;3310.848;3311.572
2025-07-01 00:45:00+00:00;3311.573;3314.839;3311.266;3314.722
2025-07-01 01:00:00+00:00;3314.663;3318.977;3313.872;3318.767
2025-07-01 01:15:00+00:00;3318.782;3320.968;3318.135;3320.227
2025-07-01 01:30:00+00:00;3320.3;3320.939;3316.008;3319.722
2025-07-01 01:45:00+00:00;3319.675;3320.556;3315.811;3317.842
2025-07-01 02:00:00+00:00;3317.798;3317.925;3315.545;3315.991
2025-07-01 02:15:00+00:00;3316.038;3317.348;3314.344;3316.066
2025-07-01 02:30:00+00:00;3316.169;3319.121;3315.129;3318.094
2025-07-01 02:45:00+00:00;3318.138;3319.425;3316.064;3316.124
2025-07-01 03:00:00+00:00;3316.098;3318.378;3315.72;3317.355
2025-07-01 03:15:00+00:00;3317.323;3322.02;3316.781;3321.151
2025-07-01 03:30:00+00:00;3321.184;3321.739;3318.002;3321.608
2025-07-01 03:45:00+00:00;3321.615;3322.683;3319.927;3321.161
2025-07-01 04:00:00+00:00;3321.173;3322.627;3318.893;3321.47
2025-07-01 04:15:00+00:00;3321.348;3323.108;3321.134;3322.805
2025-07-01 04:30:00+00:00;3322.72;3322.997;3322.028;3322.901
2025-07-01 04:45:00+00:00;3322.861;3323.062;3321.981;3322.98
2025-07-01 05:00:00+00:00;3322.978;3328.764;3322.905;3328.327
2025-07-01 05:15:00+00:00;3328.315;3330.095;3327.731;3329.513
2025-07-01 05:30:00+00:00;3329.506;3332.368;3328.591;3330.08
2025-07-01 05:45:00+00:00;3330.067;3331.428;3328.146;3328.707
2025-07-01 06:00:00+00:00;3328.753;3330.729;3326.642;3327.977
2025-07-01 06:15:00+00:00;3328.0;3329.586;3325.009;3328.188
2025-07-01 06:30:00+00:00;3328.163;3332.699;3327.35;3332.134
2025-07-01 06:45:00+00:00;3332.101;3334.567;3330.623;3331.3
2025-07-01 07:00:00+00:00;3331.358;3337.303;3330.678;3336.268
2025-07-01 07:15:00+00:00;3336.306;3338.823;3335.514;3338.566
2025-07-01 07:30:00+00:00;3338.599;3339.931;3333.542;3337.609
2025-07-01 07:45:00+00:00;3337.58;3339.871;3336.664;3339.497
2025-07-01 08:00:00+00:00;3339.501;3342.105;3337.647;3337.851
2025-07-01 08:15:00+00:00;3337.895;3340.375;3336.753;3339.677
2025-07-01 08:30:00+00:00;3339.661;3342.422;3338.487;3338.912
2025-07-01 08:45:00+00:00;3338.898;3340.623;3337.437;3339.525
2025-07-01 09:00:00+00:00;3339.555;3340.268;3338.174;3340.268
2025-07-01 09:15:00+00:00;3340.342;3344.966;3339.331;3342.863
2025-07-01 09:30:00+00:00;3342.905;3346.059;3342.652;3345.932
2025-07-01 09:45:00+00:00;3345.923;3348.07;3344.799;3345.8
2025-07-01 10:00:00+00:00;3345.782;3348.323;3344.359;3347.444
2025-07-01 10:15:00+00:00;3347.396;3348.656;3346.489;3346.779
2025-07-01 10:30:00+00:00;3346.781;3347.734;3345.17;3347.658
2025-07-01 10:45:00+00:00;3347.639;3349.68;3346.995;3348.643
2025-07-01 11:00:00+00:00;3348.67;3352.401;3348.36;3350.754
2025-07-01 11:15:00+00:00;3350.73;3352.332;3348.982;3351.785
2025-07-01 11:30:00+00:00;3351.814;3353.082;3346.971;3348.499
2025-07-01 11:45:00+00:00;3348.52;3350.773;3348.164;3349.017
2025-07-01 12:00:00+00:00;3348.99;3350.641;3348.283;3350.516
2025-07-01 12:15:00+00:00;3350.521;3357.113;3350.521;3352.195
2025-07-01 12:30:00+00:00;3352.163;3358.015;3350.006;3355.877
2025-07-01 12:45:00+00:00;3355.88;3357.799;3352.156;3354.683
2025-07-01 13:00:00+00:00;3354.643;3355.52;3347.742;3347.742
2025-07-01 13:15:00+00:00;3347.624;3350.3;3346.045;3349.709
2025-07-01 13:30:00+00:00;3349.708;3350.608;3345.598;3347.134
2025-07-01 13:45:00+00:00;3347.104;3352.593;3344.518;3351.512
2025-07-01 14:00:00+00:00;3351.595;3354.405;3347.606;3349.021
2025-07-01 14:15:00+00:00;3349.041;3352.607;3347.454;3351.602
