Datetime,equity_total
2023-03-02 06:15:00,1.0
2023-03-02 06:30:00,1.0
2023-03-02 06:45:00,1.0
2023-03-02 07:00:00,1.0
2023-03-02 07:15:00,1.0
2023-03-02 07:30:00,1.0
2023-03-02 07:45:00,1.0
2023-03-02 08:00:00,1.0
2023-03-02 08:15:00,1.0
2023-03-02 08:30:00,1.0
2023-03-02 08:45:00,1.0
2023-03-02 09:00:00,1.0
2023-03-02 09:15:00,1.0
2023-03-02 09:30:00,1.0
2023-03-02 09:45:00,1.0
2023-03-02 10:00:00,1.0
2023-03-02 10:15:00,1.0
2023-03-02 10:30:00,1.0
2023-03-02 10:45:00,1.0
2023-03-02 11:00:00,1.0
2023-03-02 11:15:00,1.0
2023-03-02 11:30:00,1.0
2023-03-02 11:45:00,1.0
2023-03-02 12:00:00,1.0
2023-03-02 12:15:00,1.0
2023-03-02 12:30:00,1.0
2023-03-02 12:45:00,1.0
2023-03-02 13:00:00,1.0
2023-03-02 13:15:00,1.0
2023-03-02 13:30:00,1.0
2023-03-02 13:45:00,1.0
2023-03-02 14:00:00,1.0
2023-03-02 14:15:00,1.0
2023-03-02 14:30:00,1.0
2023-03-02 14:45:00,1.0
2023-03-02 15:00:00,1.0
2023-03-02 15:15:00,1.0
2023-03-02 15:30:00,1.0
2023-03-02 15:45:00,1.0
2023-03-02 16:00:00,1.0
2023-03-02 16:15:00,1.0
2023-03-02 16:30:00,1.0
2023-03-02 16:45:00,1.0
2023-03-02 17:00:00,1.0
2023-03-02 17:15:00,1.0
2023-03-02 17:30:00,1.0
2023-03-02 17:45:00,1.0
2023-03-02 18:00:00,1.0
2023-03-02 18:15:00,1.0
2023-03-02 18:30:00,1.0
2023-03-02 18:45:00,1.0
2023-03-02 19:00:00,1.0
2023-03-02 19:15:00,1.0
2023-03-02 19:30:00,1.0
2023-03-02 19:45:00,1.0
2023-03-02 20:00:00,1.0
2023-03-02 20:15:00,1.0
2023-03-02 20:30:00,1.0
2023-03-02 20:45:00,1.0
2023-03-02 21:00:00,1.0
2023-03-02 21:15:00,1.0
2023-03-02 21:30:00,1.0
2023-03-02 21:45:00,1.0
2023-03-02 23:00:00,1.0
2023-03-02 23:15:00,1.0
2023-03-02 23:30:00,1.0
2023-03-02 23:45:00,1.0
2023-03-03 00:00:00,1.0
2023-03-03 00:15:00,1.0
2023-03-03 00:30:00,1.0
2023-03-03 00:45:00,1.0
2023-03-03 01:00:00,1.0
2023-03-03 01:15:00,1.0
2023-03-03 01:30:00,1.0
2023-03-03 01:45:00,1.0
2023-03-03 02:00:00,1.0
2023-03-03 02:15:00,1.0
2023-03-03 02:30:00,1.0
2023-03-03 02:45:00,1.0
2023-03-03 03:00:00,1.0
2023-03-03 03:15:00,1.0
2023-03-03 03:30:00,1.0
2023-03-03 03:45:00,1.0
2023-03-03 04:00:00,1.0
2023-03-03 04:15:00,1.0
2023-03-03 04:30:00,1.0
2023-03-03 04:45:00,1.0
2023-03-03 05:00:00,1.0
2023-03-03 05:15:00,1.0
2023-03-03 05:30:00,1.0
2023-03-03 05:45:00,1.0
2023-03-03 06:00:00,1.0
2023-03-03 06:15:00,1.0
2023-03-03 06:30:00,1.0
2023-03-03 06:45:00,1.0
2023-03-03 07:00:00,1.0
2023-03-03 07:15:00,1.0
2023-03-03 07:30:00,1.0
2023-03-03 07:45:00,1.0
2023-03-03 08:00:00,1.0
2023-03-03 08:15:00,1.0
2023-03-03 08:30:00,1.0
2023-03-03 08:45:00,1.0
2023-03-03 09:00:00,1.0
2023-03-03 09:15:00,1.0
2023-03-03 09:30:00,1.0
2023-03-03 09:45:00,1.0
2023-03-03 10:00:00,1.0
2023-03-03 10:15:00,1.0
2023-03-03 10:30:00,1.0
2023-03-03 10:45:00,1.0
2023-03-03 11:00:00,1.0
2023-03-03 11:15:00,1.0
2023-03-03 11:30:00,1.0
2023-03-03 11:45:00,1.0
2023-03-03 12:00:00,1.0
2023-03-03 12:15:00,1.0
2023-03-03 12:30:00,1.0
2023-03-03 12:45:00,1.0
2023-03-03 13:00:00,1.0
2023-03-03 13:15:00,1.0
2023-03-03 13:30:00,1.0
2023-03-03 13:45:00,1.0
2023-03-03 14:00:00,1.0
2023-03-03 14:15:00,1.0
2023-03-03 14:30:00,1.0
2023-03-03 14:45:00,1.0
2023-03-03 15:00:00,1.0
2023-03-03 15:15:00,1.0
2023-03-03 15:30:00,1.0
2023-03-03 15:45:00,1.0
2023-03-03 16:00:00,1.0
2023-03-03 16:15:00,1.0
2023-03-03 16:30:00,1.0
2023-03-03 16:45:00,1.0
2023-03-03 17:00:00,1.0
2023-03-03 17:15:00,1.0
2023-03-03 17:30:00,1.0
2023-03-03 17:45:00,1.0
2023-03-03 18:00:00,1.0
2023-03-03 18:15:00,1.0
2023-03-03 18:30:00,1.0
2023-03-03 18:45:00,1.0
2023-03-03 19:00:00,1.0
2023-03-03 19:15:00,1.0
2023-03-03 19:30:00,1.0
2023-03-03 19:45:00,1.0
2023-03-03 20:00:00,1.0
2023-03-03 20:15:00,1.0
2023-03-03 20:30:00,1.0
2023-03-03 20:45:00,1.0000139550424945
2023-03-03 21:00:00,1.0002209368375277
2023-03-03 21:15:00,1.0002209368375277
2023-03-03 21:30:00,1.0002209368375277
2023-03-03 21:45:00,0.9999993271594656
2023-03-05 23:00:00,1.0008218220447145
2023-03-05 23:15:00,1.0008218220447145
2023-03-05 23:30:00,1.0008218220447145
2023-03-05 23:45:00,1.0008218220447145
2023-03-06 00:00:00,1.0008218220447145
2023-03-06 00:15:00,1.0008218220447145
2023-03-06 00:30:00,1.0008218220447145
2023-03-06 00:45:00,1.0008218220447145
2023-03-06 01:00:00,1.0008218220447145
2023-03-06 01:15:00,1.0008218220447145
2023-03-06 01:30:00,1.0008218220447145
2023-03-06 01:45:00,1.0008218220447145
2023-03-06 02:00:00,1.0008218220447145
2023-03-06 02:15:00,1.0008218220447145
2023-03-06 02:30:00,1.0008218220447145
2023-03-06 02:45:00,1.0008218220447145
2023-03-06 03:00:00,1.0008218220447145
2023-03-06 03:15:00,1.0008218220447145
2023-03-06 03:30:00,1.0008218220447145
2023-03-06 03:45:00,1.0008218220447145
2023-03-06 04:00:00,1.0008218220447145
2023-03-06 04:15:00,1.0008218220447145
2023-03-06 04:30:00,1.0008218220447145
2023-03-06 04:45:00,1.0008218220447145
2023-03-06 05:00:00,1.0008218220447145
2023-03-06 05:15:00,1.0008218220447145
2023-03-06 05:30:00,1.0008218220447145
2023-03-06 05:45:00,1.0008218220447145
2023-03-06 06:00:00,1.0008218220447145
2023-03-06 06:15:00,1.0008218220447145
2023-03-06 06:30:00,1.0008218220447145
2023-03-06 06:45:00,1.0008218220447145
2023-03-06 07:00:00,1.0008218220447145
2023-03-06 07:15:00,1.0008218220447145
2023-03-06 07:30:00,1.0008218220447145
2023-03-06 07:45:00,1.0008218220447145
2023-03-06 08:00:00,1.0008218220447145
2023-03-06 08:15:00,1.0008218220447145
2023-03-06 08:30:00,1.0008218220447145
2023-03-06 08:45:00,1.0008218220447145
2023-03-06 09:00:00,1.0008218220447145
2023-03-06 09:15:00,1.0008218220447145
2023-03-06 09:30:00,1.0008218220447145
2023-03-06 09:45:00,1.0008218220447145
2023-03-06 10:00:00,1.0008218220447145
2023-03-06 10:15:00,1.0008218220447145
2023-03-06 10:30:00,1.0008218220447145
2023-03-06 10:45:00,1.0008218220447145
2023-03-06 11:00:00,1.0008218220447145
2023-03-06 11:15:00,1.0008218220447145
2023-03-06 11:30:00,1.0008218220447145
2023-03-06 11:45:00,1.0008218220447145
2023-03-06 12:00:00,1.0008218220447145
2023-03-06 12:15:00,1.0008218220447145
2023-03-06 12:30:00,1.0008218220447145
2023-03-06 12:45:00,1.0008218220447145
2023-03-06 13:00:00,1.0008218220447145
2023-03-06 13:15:00,1.0008218220447145
2023-03-06 13:30:00,1.0008218220447145
2023-03-06 13:45:00,1.0008218220447145
2023-03-06 14:00:00,1.0008218220447145
2023-03-06 14:15:00,1.0008218220447145
2023-03-06 14:30:00,1.0008218220447145
2023-03-06 14:45:00,1.0008218220447145
2023-03-06 15:00:00,1.0008218220447145
2023-03-06 15:15:00,1.0008218220447145
2023-03-06 15:30:00,1.0008218220447145
2023-03-06 15:45:00,1.0008218220447145
2023-03-06 16:00:00,1.0008218220447145
2023-03-06 16:15:00,1.0008218220447145
2023-03-06 16:30:00,1.0008218220447145
2023-03-06 16:45:00,1.0008218220447145
2023-03-06 17:00:00,1.0008218220447145
2023-03-06 17:15:00,1.0008218220447145
2023-03-06 17:30:00,1.0008218220447145
2023-03-06 17:45:00,1.0008218220447145
2023-03-06 18:00:00,1.0008218220447145
2023-03-06 18:15:00,1.0008218220447145
2023-03-06 18:30:00,1.0008218220447145
2023-03-06 18:45:00,1.0008218220447145
2023-03-06 19:00:00,1.0008218220447145
2023-03-06 19:15:00,1.0008218220447145
2023-03-06 19:30:00,1.0008218220447145
2023-03-06 19:45:00,1.0008218220447145
2023-03-06 20:00:00,1.0008218220447145
2023-03-06 20:15:00,1.0008218220447145
2023-03-06 20:30:00,1.0008218220447145
2023-03-06 20:45:00,1.0008218220447145
2023-03-06 21:00:00,1.0008218220447145
2023-03-06 21:15:00,1.0008218220447145
2023-03-06 21:30:00,1.0008218220447145
2023-03-06 21:45:00,1.0008218220447145
2023-03-06 23:00:00,1.0008218220447145
2023-03-06 23:15:00,1.0008218220447145
2023-03-06 23:30:00,1.0008218220447145
2023-03-06 23:45:00,1.0008218220447145
2023-03-07 00:00:00,1.0008218220447145
2023-03-07 00:15:00,1.0008218220447145
2023-03-07 00:30:00,1.0008218220447145
2023-03-07 00:45:00,1.0008218220447145
2023-03-07 01:00:00,1.0008218220447145
2023-03-07 01:15:00,1.0008218220447145
2023-03-07 01:30:00,1.0008218220447145
2023-03-07 01:45:00,1.0008218220447145
2023-03-07 02:00:00,1.0008218220447145
2023-03-07 02:15:00,1.0008218220447145
2023-03-07 02:30:00,1.0008218220447145
2023-03-07 02:45:00,1.0008218220447145
2023-03-07 03:00:00,1.0008218220447145
2023-03-07 03:15:00,1.0008218220447145
2023-03-07 03:30:00,1.0008218220447145
2023-03-07 03:45:00,1.0008218220447145
2023-03-07 04:00:00,1.0008218220447145
2023-03-07 04:15:00,1.0008218220447145
2023-03-07 04:30:00,1.0008218220447145
2023-03-07 04:45:00,1.0008218220447145
2023-03-07 05:00:00,1.0008218220447145
2023-03-07 05:15:00,1.0008218220447145
2023-03-07 05:30:00,1.0008218220447145
2023-03-07 05:45:00,1.0008218220447145
2023-03-07 06:00:00,1.0008218220447145
2023-03-07 06:15:00,1.0008218220447145
2023-03-07 06:30:00,1.0008218220447145
2023-03-07 06:45:00,1.0008218220447145
2023-03-07 07:00:00,1.0008218220447145
2023-03-07 07:15:00,1.0008218220447145
2023-03-07 07:30:00,1.0008218220447145
2023-03-07 07:45:00,1.0008218220447145
2023-03-07 08:00:00,1.0008218220447145
2023-03-07 08:15:00,1.0008218220447145
2023-03-07 08:30:00,1.0008218220447145
2023-03-07 08:45:00,1.0008218220447145
2023-03-07 09:00:00,1.0008218220447145
2023-03-07 09:15:00,1.0008218220447145
2023-03-07 09:30:00,1.0008218220447145
2023-03-07 09:45:00,1.0008218220447145
2023-03-07 10:00:00,1.0008218220447145
2023-03-07 10:15:00,1.0008218220447145
2023-03-07 10:30:00,1.0008218220447145
2023-03-07 10:45:00,1.0008218220447145
2023-03-07 11:00:00,1.0008218220447145
2023-03-07 11:15:00,1.0008218220447145
2023-03-07 11:30:00,1.0008218220447145
2023-03-07 11:45:00,1.0008218220447145
2023-03-07 12:00:00,1.0008218220447145
2023-03-07 12:15:00,1.0008218220447145
2023-03-07 12:30:00,1.0008218220447145
2023-03-07 12:45:00,1.0008218220447145
2023-03-07 13:00:00,1.0008218220447145
2023-03-07 13:15:00,1.0008218220447145
2023-03-07 13:30:00,1.0008218220447145
2023-03-07 13:45:00,1.0008218220447145
2023-03-07 14:00:00,1.0008218220447145
2023-03-07 14:15:00,1.0008218220447145
2023-03-07 14:30:00,1.0008218220447145
2023-03-07 14:45:00,1.0008218220447145
2023-03-07 15:00:00,1.0008218220447145
2023-03-07 15:15:00,1.0008218220447145
2023-03-07 15:30:00,1.0008218220447145
2023-03-07 15:45:00,1.0008218220447145
2023-03-07 16:00:00,1.0008218220447145
2023-03-07 16:15:00,1.0008218220447145
2023-03-07 16:30:00,1.0008218220447145
2023-03-07 16:45:00,1.0008218220447145
2023-03-07 17:00:00,1.0008218220447145
2023-03-07 17:15:00,1.0008218220447145
2023-03-07 17:30:00,1.0008218220447145
2023-03-07 17:45:00,1.0008218220447145
2023-03-07 18:00:00,1.0008218220447145
2023-03-07 18:15:00,1.0008218220447145
2023-03-07 18:30:00,1.0008218220447145
2023-03-07 18:45:00,1.0008218220447145
2023-03-07 19:00:00,1.0008218220447145
2023-03-07 19:15:00,1.0008218220447145
2023-03-07 19:30:00,1.0008218220447145
2023-03-07 19:45:00,1.0008218220447145
2023-03-07 20:00:00,1.0008218220447145
2023-03-07 20:15:00,1.0008218220447145
2023-03-07 20:30:00,1.0008218220447145
2023-03-07 20:45:00,1.0008218220447145
2023-03-07 21:00:00,1.0008218220447145
2023-03-07 21:15:00,1.0008218220447145
2023-03-07 21:30:00,1.0008218220447145
2023-03-07 21:45:00,1.0008218220447145
2023-03-07 23:00:00,1.0008218220447145
2023-03-07 23:15:00,1.0008218220447145
2023-03-07 23:30:00,1.0008218220447145
2023-03-07 23:45:00,1.0008218220447145
2023-03-08 00:00:00,1.0008218220447145
2023-03-08 00:15:00,1.0008218220447145
2023-03-08 00:30:00,1.0008218220447145
2023-03-08 00:45:00,1.0008218220447145
2023-03-08 01:00:00,1.0008218220447145
2023-03-08 01:15:00,1.0008218220447145
2023-03-08 01:30:00,1.0008218220447145
2023-03-08 01:45:00,1.0008218220447145
2023-03-08 02:00:00,1.0008218220447145
2023-03-08 02:15:00,1.0008218220447145
2023-03-08 02:30:00,1.0008218220447145
2023-03-08 02:45:00,1.0008218220447145
2023-03-08 03:00:00,1.0008218220447145
2023-03-08 03:15:00,1.0008218220447145
2023-03-08 03:30:00,1.0008218220447145
2023-03-08 03:45:00,1.0008218220447145
2023-03-08 04:00:00,1.0008218220447145
2023-03-08 04:15:00,1.0008218220447145
2023-03-08 04:30:00,1.0008218220447145
2023-03-08 04:45:00,1.0008218220447145
2023-03-08 05:00:00,1.0008218220447145
2023-03-08 05:15:00,1.0008218220447145
2023-03-08 05:30:00,1.0008218220447145
2023-03-08 05:45:00,1.0008218220447145
2023-03-08 06:00:00,1.0008218220447145
2023-03-08 06:15:00,1.0008218220447145
2023-03-08 06:30:00,1.0008218220447145
2023-03-08 06:45:00,1.0008218220447145
2023-03-08 07:00:00,1.0008218220447145
2023-03-08 07:15:00,1.0008218220447145
2023-03-08 07:30:00,1.0008218220447145
2023-03-08 07:45:00,1.0008218220447145
2023-03-08 08:00:00,1.0008218220447145
2023-03-08 08:15:00,1.0008218220447145
2023-03-08 08:30:00,1.0008218220447145
2023-03-08 08:45:00,1.0008218220447145
2023-03-08 09:00:00,1.0008218220447145
2023-03-08 09:15:00,1.0008218220447145
2023-03-08 09:30:00,1.0008218220447145
2023-03-08 09:45:00,1.0008218220447145
2023-03-08 10:00:00,1.0008218220447145
2023-03-08 10:15:00,1.0008218220447145
2023-03-08 10:30:00,1.0008218220447145
2023-03-08 10:45:00,1.0008218220447145
2023-03-08 11:00:00,1.0008218220447145
2023-03-08 11:15:00,1.0008218220447145
2023-03-08 11:30:00,1.0008218220447145
2023-03-08 11:45:00,1.0008218220447145
2023-03-08 12:00:00,1.0008218220447145
2023-03-08 12:15:00,1.0008218220447145
2023-03-08 12:30:00,1.0008218220447145
2023-03-08 12:45:00,1.0008218220447145
2023-03-08 13:00:00,1.0008218220447145
2023-03-08 13:15:00,1.0008218220447145
2023-03-08 13:30:00,1.0008218220447145
2023-03-08 13:45:00,1.0008218220447145
2023-03-08 14:00:00,1.0008218220447145
2023-03-08 14:15:00,1.0008218220447145
2023-03-08 14:30:00,1.0008218220447145
2023-03-08 14:45:00,1.0008218220447145
2023-03-08 15:00:00,1.0008218220447145
2023-03-08 15:15:00,1.0008218220447145
2023-03-08 15:30:00,1.0008218220447145
2023-03-08 15:45:00,1.0008218220447145
2023-03-08 16:00:00,1.0008218220447145
2023-03-08 16:15:00,1.0008218220447145
2023-03-08 16:30:00,1.0008218220447145
2023-03-08 16:45:00,1.0008218220447145
2023-03-08 17:00:00,1.0008218220447145
2023-03-08 17:15:00,1.0008218220447145
2023-03-08 17:30:00,1.0008218220447145
2023-03-08 17:45:00,1.0008218220447145
2023-03-08 18:00:00,1.0008218220447145
2023-03-08 18:15:00,1.0008218220447145
2023-03-08 18:30:00,1.0008218220447145
2023-03-08 18:45:00,1.0008218220447145
2023-03-08 19:00:00,1.0008218220447145
2023-03-08 19:15:00,1.0008218220447145
2023-03-08 19:30:00,1.0008218220447145
2023-03-08 19:45:00,1.0008218220447145
2023-03-08 20:00:00,1.0008218220447145
2023-03-08 20:15:00,1.0008218220447145
2023-03-08 20:30:00,1.0008218220447145
2023-03-08 20:45:00,1.0008218220447145
2023-03-08 21:00:00,1.0008218220447145
2023-03-08 21:15:00,1.0008218220447145
2023-03-08 21:30:00,1.0008218220447145
2023-03-08 21:45:00,1.0008218220447145
2023-03-08 23:00:00,1.0008218220447145
2023-03-08 23:15:00,1.0008218220447145
2023-03-08 23:30:00,1.0008218220447145
2023-03-08 23:45:00,1.0008218220447145
2023-03-09 00:00:00,1.0008218220447145
2023-03-09 00:15:00,1.0008218220447145
2023-03-09 00:30:00,1.0008218220447145
2023-03-09 00:45:00,1.0008218220447145
2023-03-09 01:00:00,1.0008218220447145
2023-03-09 01:15:00,1.0008218220447145
2023-03-09 01:30:00,1.0008218220447145
2023-03-09 01:45:00,1.0008218220447145
2023-03-09 02:00:00,1.0008218220447145
2023-03-09 02:15:00,1.0008218220447145
2023-03-09 02:30:00,1.0008218220447145
2023-03-09 02:45:00,1.0008218220447145
2023-03-09 03:00:00,1.0008218220447145
2023-03-09 03:15:00,1.0008218220447145
2023-03-09 03:30:00,1.0008218220447145
2023-03-09 03:45:00,1.0008218220447145
2023-03-09 04:00:00,1.0008218220447145
2023-03-09 04:15:00,1.0008218220447145
2023-03-09 04:30:00,1.0008218220447145
2023-03-09 04:45:00,1.0008218220447145
2023-03-09 05:00:00,1.0008218220447145
2023-03-09 05:15:00,1.0008218220447145
2023-03-09 05:30:00,1.0008218220447145
2023-03-09 05:45:00,1.0008218220447145
2023-03-09 06:00:00,1.0008218220447145
2023-03-09 06:15:00,1.0008218220447145
2023-03-09 06:30:00,1.0008218220447145
2023-03-09 06:45:00,1.0008218220447145
2023-03-09 07:00:00,1.0008218220447145
2023-03-09 07:15:00,1.0008218220447145
2023-03-09 07:30:00,1.0008218220447145
2023-03-09 07:45:00,1.0008218220447145
2023-03-09 08:00:00,1.0008218220447145
2023-03-09 08:15:00,1.0008218220447145
2023-03-09 08:30:00,1.0008218220447145
2023-03-09 08:45:00,1.0008218220447145
2023-03-09 09:00:00,1.0008218220447145
2023-03-09 09:15:00,1.0008218220447145
2023-03-09 09:30:00,1.0008218220447145
2023-03-09 09:45:00,1.0008218220447145
2023-03-09 10:00:00,1.0008218220447145
2023-03-09 10:15:00,1.0008218220447145
2023-03-09 10:30:00,1.0008218220447145
2023-03-09 10:45:00,1.0008218220447145
2023-03-09 11:00:00,1.0008218220447145
2023-03-09 11:15:00,1.0008218220447145
2023-03-09 11:30:00,1.0008218220447145
2023-03-09 11:45:00,1.0008218220447145
2023-03-09 12:00:00,1.0008218220447145
2023-03-09 12:15:00,1.0008218220447145
2023-03-09 12:30:00,1.0008218220447145
2023-03-09 12:45:00,1.0008218220447145
2023-03-09 13:00:00,1.0008218220447145
2023-03-09 13:15:00,1.0008218220447145
2023-03-09 13:30:00,1.0008218220447145
2023-03-09 13:45:00,1.0008218220447145
2023-03-09 14:00:00,1.0008218220447145
2023-03-09 14:15:00,1.0008218220447145
2023-03-09 14:30:00,1.0008218220447145
2023-03-09 14:45:00,1.0008218220447145
2023-03-09 15:00:00,1.0008218220447145
2023-03-09 15:15:00,1.0008218220447145
2023-03-09 15:30:00,1.0008218220447145
2023-03-09 15:45:00,1.0008218220447145
2023-03-09 16:00:00,1.0008218220447145
2023-03-09 16:15:00,1.0008218220447145
2023-03-09 16:30:00,1.0008218220447145
2023-03-09 16:45:00,1.0008218220447145
2023-03-09 17:00:00,1.0008218220447145
2023-03-09 17:15:00,1.0008218220447145
2023-03-09 17:30:00,1.0008218220447145
2023-03-09 17:45:00,1.0008218220447145
2023-03-09 18:00:00,1.0008218220447145
2023-03-09 18:15:00,1.0008218220447145
2023-03-09 18:30:00,1.0008218220447145
2023-03-09 18:45:00,1.0008218220447145
2023-03-09 19:00:00,1.0008218220447145
2023-03-09 19:15:00,1.0008218220447145
2023-03-09 19:30:00,1.0008218220447145
2023-03-09 19:45:00,1.0008218220447145
2023-03-09 20:00:00,1.0008218220447145
2023-03-09 20:15:00,1.0008218220447145
2023-03-09 20:30:00,1.0008218220447145
2023-03-09 20:45:00,1.0008218220447145
2023-03-09 21:00:00,1.0008218220447145
2023-03-09 21:15:00,1.0008218220447145
2023-03-09 21:30:00,1.0008218220447145
2023-03-09 21:45:00,1.0008218220447145
2023-03-09 23:00:00,1.0008218220447145
2023-03-09 23:15:00,1.0008218220447145
2023-03-09 23:30:00,1.0008218220447145
2023-03-09 23:45:00,1.0008218220447145
2023-03-10 00:00:00,1.0008218220447145
2023-03-10 00:15:00,1.0008218220447145
2023-03-10 00:30:00,1.0008218220447145
2023-03-10 00:45:00,1.0008218220447145
2023-03-10 01:00:00,1.0008218220447145
2023-03-10 01:15:00,1.0008218220447145
2023-03-10 01:30:00,1.0008218220447145
2023-03-10 01:45:00,1.0008218220447145
2023-03-10 02:00:00,1.0008218220447145
2023-03-10 02:15:00,1.0008218220447145
2023-03-10 02:30:00,1.0008218220447145
2023-03-10 02:45:00,1.0008218220447145
2023-03-10 03:00:00,1.0008218220447145
2023-03-10 03:15:00,1.0008218220447145
2023-03-10 03:30:00,1.0008218220447145
2023-03-10 03:45:00,1.0008218220447145
2023-03-10 04:00:00,1.0008218220447145
2023-03-10 04:15:00,1.0008218220447145
2023-03-10 04:30:00,1.0008218220447145
2023-03-10 04:45:00,1.0008218220447145
2023-03-10 05:00:00,1.0008218220447145
2023-03-10 05:15:00,1.0008218220447145
2023-03-10 05:30:00,1.0008218220447145
2023-03-10 05:45:00,1.0008218220447145
2023-03-10 06:00:00,1.0008218220447145
2023-03-10 06:15:00,1.0008218220447145
2023-03-10 06:30:00,1.0008218220447145
2023-03-10 06:45:00,1.0008218220447145
2023-03-10 07:00:00,1.0008218220447145
2023-03-10 07:15:00,1.0008218220447145
2023-03-10 07:30:00,1.0008218220447145
2023-03-10 07:45:00,1.0008218220447145
2023-03-10 08:00:00,1.0008218220447145
2023-03-10 08:15:00,1.0008218220447145
2023-03-10 08:30:00,1.0008218220447145
2023-03-10 08:45:00,1.0008218220447145
2023-03-10 09:00:00,1.0008218220447145
2023-03-10 09:15:00,1.0008218220447145
2023-03-10 09:30:00,1.0008218220447145
2023-03-10 09:45:00,1.0008218220447145
2023-03-10 10:00:00,1.0008218220447145
2023-03-10 10:15:00,1.0008218220447145
2023-03-10 10:30:00,1.0008218220447145
2023-03-10 10:45:00,1.0008218220447145
2023-03-10 11:00:00,1.0008218220447145
2023-03-10 11:15:00,1.0008218220447145
2023-03-10 11:30:00,1.0008218220447145
2023-03-10 11:45:00,1.0008218220447145
2023-03-10 12:00:00,1.0008218220447145
2023-03-10 12:15:00,1.0008218220447145
2023-03-10 12:30:00,1.0008218220447145
2023-03-10 12:45:00,1.0008218220447145
2023-03-10 13:00:00,1.0008218220447145
2023-03-10 13:15:00,1.0008218220447145
2023-03-10 13:30:00,1.0008218220447145
2023-03-10 13:45:00,1.0008218220447145
2023-03-10 14:00:00,1.0008218220447145
2023-03-10 14:15:00,1.0008218220447145
2023-03-10 14:30:00,1.0008218220447145
2023-03-10 14:45:00,1.0008218220447145
2023-03-10 15:00:00,1.0008218220447145
2023-03-10 15:15:00,1.0008218220447145
2023-03-10 15:30:00,1.0008218220447145
2023-03-10 15:45:00,1.0008218220447145
2023-03-10 16:00:00,1.0008218220447145
2023-03-10 16:15:00,1.0008218220447145
2023-03-10 16:30:00,1.0008218220447145
2023-03-10 16:45:00,1.0008218220447145
2023-03-10 17:00:00,1.0008218220447145
2023-03-10 17:15:00,1.0008218220447145
2023-03-10 17:30:00,1.0008218220447145
2023-03-10 17:45:00,1.0008218220447145
2023-03-10 18:00:00,1.0008218220447145
2023-03-10 18:15:00,1.0008218220447145
2023-03-10 18:30:00,1.0008218220447145
2023-03-10 18:45:00,1.0008218220447145
2023-03-10 19:00:00,1.0008218220447145
2023-03-10 19:15:00,1.0008218220447145
2023-03-10 19:30:00,1.0008218220447145
2023-03-10 19:45:00,1.0008218220447145
2023-03-10 20:00:00,1.0008218220447145
2023-03-10 20:15:00,1.0008218220447145
2023-03-10 20:30:00,1.0008218220447145
2023-03-10 20:45:00,1.0008218220447145
2023-03-10 21:00:00,1.0008218220447145
2023-03-10 21:15:00,1.0008218220447145
2023-03-10 21:30:00,1.0008218220447145
2023-03-10 21:45:00,1.0008218220447145
2023-03-12 22:00:00,1.0008218220447145
2023-03-12 22:15:00,1.0008218220447145
2023-03-12 22:30:00,1.0008218220447145
2023-03-12 22:45:00,1.0008218220447145
2023-03-12 23:00:00,1.0008218220447145
2023-03-12 23:15:00,1.0008218220447145
2023-03-12 23:30:00,1.0008218220447145
2023-03-12 23:45:00,1.0008218220447145
2023-03-13 00:00:00,1.0008218220447145
2023-03-13 00:15:00,1.0008218220447145
2023-03-13 00:30:00,1.0008218220447145
2023-03-13 00:45:00,1.0008218220447145
2023-03-13 01:00:00,1.0008218220447145
2023-03-13 01:15:00,1.0008218220447145
2023-03-13 01:30:00,1.0008218220447145
2023-03-13 01:45:00,1.0008218220447145
2023-03-13 02:00:00,1.0008218220447145
2023-03-13 02:15:00,1.0008218220447145
2023-03-13 02:30:00,1.0008218220447145
2023-03-13 02:45:00,1.0008218220447145
2023-03-13 03:00:00,1.0008218220447145
2023-03-13 03:15:00,1.0008218220447145
2023-03-13 03:30:00,1.0008218220447145
2023-03-13 03:45:00,1.0008218220447145
2023-03-13 04:00:00,1.0008218220447145
2023-03-13 04:15:00,1.0008218220447145
2023-03-13 04:30:00,1.0008218220447145
2023-03-13 04:45:00,1.0008218220447145
2023-03-13 05:00:00,1.0008218220447145
2023-03-13 05:15:00,1.0008218220447145
2023-03-13 05:30:00,1.0008218220447145
2023-03-13 05:45:00,1.0008218220447145
2023-03-13 06:00:00,1.0008218220447145
2023-03-13 06:15:00,1.0008218220447145
2023-03-13 06:30:00,1.0008218220447145
2023-03-13 06:45:00,1.0008218220447145
2023-03-13 07:00:00,1.0008218220447145
2023-03-13 07:15:00,1.0008218220447145
2023-03-13 07:30:00,1.0008218220447145
2023-03-13 07:45:00,1.0008218220447145
2023-03-13 08:00:00,1.0008218220447145
2023-03-13 08:15:00,1.0008218220447145
2023-03-13 08:30:00,1.0008218220447145
2023-03-13 08:45:00,1.0008218220447145
2023-03-13 09:00:00,1.0008218220447145
2023-03-13 09:15:00,1.0008218220447145
2023-03-13 09:30:00,1.0008218220447145
2023-03-13 09:45:00,1.0008218220447145
2023-03-13 10:00:00,1.0008218220447145
2023-03-13 10:15:00,1.0008218220447145
2023-03-13 10:30:00,1.0008218220447145
2023-03-13 10:45:00,1.0008218220447145
2023-03-13 11:00:00,1.0008218220447145
2023-03-13 11:15:00,1.0008218220447145
2023-03-13 11:30:00,1.0008218220447145
